"OPE ID","Institution Name","Institution City","Institution State","Institution Type And Control","Total Awards","Total Recipients"
"3115200","MOTORING TECHNICAL TRAINING INST","SEEKONK","MA","Proprietary 2 Year","1285916","325"
"1238600","SOUTHEASTERN TECHNICAL INSTITUTE","SOUTH EASTON","MA","Public 2 Year","305370","92"
"219200","MOUNT HOLYOKE COLLEGE","SOUTH HADLEY","MA","Private 4 Year","1931378","430"
"211400","AMERICAN INTERNATIONAL COLLEGE","SPRINGFIELD","MA","Private 4 Year","3327689","784"
"1206800","MANSFIELD BEAUTY SCHOOL","SPRINGFIELD","MA","Proprietary 2 Year","85539","32"
"221100","SPRINGFIELD COLLEGE","SPRINGFIELD","MA","Private 4 Year","5255196","1511"
"807800","SPRINGFIELD TECHNICAL COMMUNITY CLG","SPRINGFIELD","MA","Public 2 Year","13131766","3832"
"222600","WESTERN NEW ENGLAND UNIVERSITY","SPRINGFIELD","MA","Private 4 Year","3192404","788"
"2137000","ROB ROY ACADEMY","TAUNTON","MA","Proprietary 2 Year","64880","20"
"3859300","E.I.N.E.","TEWKSBURY","MA","Proprietary 2 Year","47902","17"
"2215100","HALLMARK INSTITUTE OF PHOTOGRAPHY","TURNERS FALLS","MA","Proprietary 2 Year","189676","42"
"527900","GREATER LOWELL REGNL VOC TECH SCH","TYNGSBORO","MA","Public 2 Year","164662","36"
"1218700","BLACKSTONE VALLEY VOCATIONAL REGIONAL SC","UPTON","MA","Public 2 Year","78136","19"
"212400","BENTLEY UNIVERSITY","WALTHAM","MA","Private 4 Year","2546510","591"
"213300","BRANDEIS UNIVERSITY","WALTHAM","MA","Private 4 Year","3049947","680"
"4251600","NATIONAL PERSONAL TRAINING INSTITUTE OF","WALTHAM","MA","Proprietary 2 Year","9917","5"
"2491700","CORTIVA INSTITUTE -  BOSTON","WATERTOWN","MA","Proprietary 2 Year","124168","42"
"217100","MASSACHUSETTS BAY COMMUNITY COLLEGE","WELLESLEY","MA","Public 2 Year","4601901","1467"
"222400","WELLESLEY COLLEGE","WELLESLEY","MA","Private 4 Year","1935420","450"
"215300","GORDON COLLEGE","WENHAM","MA","Private 4 Year","1682982","406"
"216800","CAPE COD COMMUNITY COLLEGE","WEST BARNSTABLE","MA","Public 2 Year","3931673","1364"
"466600","SALTER COLLEGE","WEST BOYLSTON","MA","Proprietary 4 Year","6635730","2039"
"4116900","DIGRIGOLI SCHOOL OF COSMETOLOGY","WEST SPRINGFIELD","MA","Proprietary 2 Year","234776","75"
"3120800","KAY HARVEY HAIRDRESSING ACADEMY","WEST SPRINGFIELD","MA","Proprietary 2 Year","90760","27"
"218900","WESTFIELD STATE UNIVERSITY","WESTFIELD","MA","Public 4 Year","7537796","1852"
"220600","REGIS COLLEGE","WESTON","MA","Private 4 Year","1768873","413"
"222900","WILLIAMS COLLEGE","WILLIAMSTOWN","MA","Private 4 Year","1862140","419"
"2220400","CATHERINE HINDS INST OF ESTHETICS","WOBURN","MA","Proprietary 2 Year","283774","90"
"4128000","MILLENNIUM TRAINING INSTITUTE","WOBURN","MA","Proprietary 2 Year","319367","85"
"211800","ASSUMPTION COLLEGE","WORCESTER","MA","Private 4 Year","2093749","523"
"2337400","BANCROFT SCHOOL OF MASSAGE THERAPY","WORCESTER","MA","Proprietary 2 Year","66415","25"
"212300","BECKER COLLEGE-WORCESTER","WORCESTER","MA","Private 4 Year","3080308","833"
"213900","CLARK UNIVERSITY","WORCESTER","MA","Private 4 Year","2350975","542"
"214100","COLLEGE OF THE HOLY CROSS","WORCESTER","MA","Private 4 Year","1970466","444"
"217500","QUINSIGAMOND COMMUNITY COLLEGE","WORCESTER","MA","Public 2 Year","13890473","4272"
"2181600","ROB ROY ACADEMY","WORCESTER","MA","Proprietary 2 Year","446584","117"
"3240300","TONI & GUY HAIRDRESSING ACADEMY","WORCESTER","MA","Proprietary 2 Year","564185","140"
"223300","WORCESTER POLYTECHNIC INSTITUTE","WORCESTER","MA","Private 4 Year","2381792","574"
"219000","WORCESTER STATE UNIVERSITY","WORCESTER","MA","Public 4 Year","6544439","1694"
"1164400","UNIV OF MARYLAND UNIVERSITY COLLEGE","ADELPHI","MD","Public 4 Year","36970745","13855"
"209200","ST JOHN'S COLLEGE","ANNAPOLIS","MD","Private 4 Year","357336","79"
"205800","ANNE ARUNDEL COMMUNITY COLLEGE","ARNOLD","MD","Public 2 Year","11650806","4032"
"3493300","ALL-STATE CAREER SCHOOL","BALTIMORE","MD","Proprietary 2 Year","4782597","1502"
"4188400","BAIS HAMEDRASH AND MESIVTA OF BALTIMORE","BALTIMORE","MD","Private 4 Year","149250","30"
"206100","BALTIMORE CITY COMMUNITY COLLEGE","BALTIMORE","MD","Public 2 Year","9076069","2880"
"2494700","BALTIMORE STUDIO OF HAIR DESIGN","BALTIMORE","MD","Proprietary 2 Year","268987","82"
"206800","COPPIN STATE UNIVERSITY","BALTIMORE","MD","Public 4 Year","7165266","1753"
"3667300","FAITH THEOLOGICAL SEMINARY","BALTIMORE","MD","Private 4 Year","131855","30"
"207300","GOUCHER COLLEGE","BALTIMORE","MD","Private 4 Year","1611607","370"
"4168900","HOLISTIC MASSAGE TRAINING INSTITUTE","BALTIMORE","MD","Proprietary 2 Year","34722","14"
"207700","JOHNS HOPKINS UNIVERSITY","BALTIMORE","MD","Private 4 Year","3549929","797"
"207800","LOYOLA UNIVERSITY MARYLAND","BALTIMORE","MD","Private 4 Year","2411710","580"
"2331000","MARYLAND BEAUTY ACADEMY OF ESSEX","BALTIMORE","MD","Proprietary 2 Year","326460","101"
"208000","MARYLAND INST COLLEGE OF ART","BALTIMORE","MD","Private 4 Year","1751112","394"
"208300","MORGAN STATE UNIVERSITY","BALTIMORE","MD","Public 4 Year","15960192","3677"
"208700","NER ISRAEL RABBINICAL COLLEGE","BALTIMORE","MD","Private 4 Year","328258","69"
"2545400","NORTH AMERICAN TRADE SCHOOLS","BALTIMORE","MD","Proprietary 2 Year","1671931","479"
"206500","NOTRE DAME OF MARYLAND UNIVERSITY","BALTIMORE","MD","Private 4 Year","1341317","343"
"749100","TESST COLLEGE OF TECHNOLOGY","BALTIMORE","MD","Proprietary 2 Year","1856025","553"
"210500","UMBC","BALTIMORE","MD","Public 4 Year","14086950","3312"
"210200","UNIVERSITY OF BALTIMORE","BALTIMORE","MD","Public 4 Year","6002397","1574"
"210400","UNIVERSITY OF MARYLAND, BALTIMORE","BALTIMORE","MD","Public 4 Year","851906","230"
"2269700","COLORLAB ACADEMY OF HAIR, THE","BEL AIR","MD","Proprietary 2 Year","216189","57"
"207500","HARFORD COMMUNITY COLLEGE","BEL AIR","MD","Public 2 Year","5496257","1810"
"2083600","TESST COLLEGE OF TECHNOLOGY","BELTSVILLE","MD","Proprietary 2 Year","1261182","357"
"206200","BOWIE STATE UNIVERSITY","BOWIE","MD","Public 4 Year","10148793","2394"
"3027200","BLADES SCHOOL OF HAIR DESIGN","CALIFORNIA","MD","Proprietary 2 Year","263811","80"
"3822400","MAPLE SPRINGS BAPTIST BIBLE COLLEGE & SE","CAPITOL HEIGHTS","MD","Private 4 Year","45758","11"
"206300","COMMUNITY COLLEGE OF BALTIMORE COUNTY","CATONSVILLE","MD","Public 2 Year","31356378","10345"
"210800","WASHINGTON COLLEGE","CHESTERTOWN","MD","Private 4 Year","1020101","226"
"210300","UNIVERSITY OF MARYLAND, COLLEGE PARK","COLLEGE PARK","MD","Public 4 Year","24085470","5646"
"817500","HOWARD COMMUNITY COLLEGE","COLUMBIA","MD","Public 2 Year","10405947","3211"
"793600","LINCOLN TECHNICAL INSTITUTE","COLUMBIA","MD","Proprietary 2 Year","2248893","600"
"205700","ALLEGANY COLLEGE OF MARYLAND","CUMBERLAND","MD","Public 2 Year","5785204","1556"
"208600","MOUNT SAINT MARY'S UNIVERSITY","EMMITSBURG","MD","Private 4 Year","1733178","420"
"207100","FREDERICK COMMUNITY COLLEGE","FREDERICK","MD","Public 2 Year","4702206","1560"
"4139700","FREDERICK SCHOOL OF COSMETOLOGY","FREDERICK","MD","Proprietary 2 Year","57807","16"
"207600","HOOD COLLEGE","FREDERICK","MD","Private 4 Year","1632436","382"
"4151800","TEMPLE (THE): A PAUL MITCHELL PARTNER SC","FREDERICK","MD","Proprietary 2 Year","830292","219"
"207200","FROSTBURG STATE UNIVERSITY","FROSTBURG","MD","Public 4 Year","7928069","1897"
"3097200","AESTHETICS INSTITUTE OF COSMETOLOGY","GAITHERSBURG","MD","Proprietary 2 Year","229612","66"
"2573800","L' ACADEMIE DE CUISINE, INC.","GAITHERSBURG","MD","Proprietary 2 Year","195735","45"
"826300","AWARD BEAUTY SCHOOL","HAGERSTOWN","MD","Proprietary 2 Year","991089","317"
"207400","HAGERSTOWN COMMUNITY COLLEGE","HAGERSTOWN","MD","Public 2 Year","5581321","1750"
"458612","KAPLAN COLLEGE","HAGERSTOWN","MD","Proprietary 4 Year","2213223","697"
"4209600","INSTITUTE OF HEALTH SCIENCES","HUNT VALLEY","MD","Proprietary 2 Year","216742","71"
"206400","COLLEGE OF SOUTHERN MARYLAND","LA PLATA","MD","Public 2 Year","6887547","2221"
"4211700","HARMON'S BEAUTY SCHOOL","LANDOVER","MD","Proprietary 2 Year","43533","13"
"208900","PRINCE GEORGES COMMUNITY COLLEGE","LARGO","MD","Public 2 Year","16605075","5865"
"4204000","ASPEN BEAUTY ACADEMY - LAUREL","LAUREL","MD","Proprietary 2 Year","219500","59"
"143600","CAPITOL COLLEGE","LAUREL","MD","Private 4 Year","711223","170"
"3296300","BALTIMORE SCHOOL OF MASSAGE","LINTHICUM","MD","Proprietary 2 Year","1391450","492"
"1001400","GARRETT COMMUNITY COLLEGE","MCHENRY","MD","Public 2 Year","1721066","430"
"2333000","HAIR ACADEMY","NEW CARROLLTON","MD","Proprietary 2 Year","1583171","500"
"830800","CECIL COLLEGE","NORTH EAST","MD","Public 2 Year","3175338","933"
"210600","UNIVERSITY MARYLAND EASTERN SHORE","PRINCESS ANNE","MD","Public 4 Year","9364011","2072"
"2495100","MARYLAND BEAUTY ACADEMY","REISTERSTOWN","MD","Proprietary 2 Year","69281","21"
"3965500","HAIR EXPRESSIONS ACADEMY","ROCKVILLE","MD","Proprietary 2 Year","838032","216"
"691100","MONTGOMERY COLLEGE","ROCKVILLE","MD","Public 2 Year","30084420","8865"
"4141600","OMEGA STUDIOS' SCHOOL OF APPLIED RECORDI","ROCKVILLE","MD","Proprietary 2 Year","161563","47"
"744700","DEL-MAR-VA BEAUTY ACADEMY","SALISBURY","MD","Proprietary 2 Year","224180","52"
"209100","SALISBURY UNIVERSITY","SALISBURY","MD","Public 4 Year","7661739","1896"
"2073900","WOR-WIC COMMUNITY COLLEGE","SALISBURY","MD","Public 2 Year","5280592","1832"
"2343800","MONTGOMERY BEAUTY SCHOOL","SILVER SPRING","MD","Proprietary 2 Year","449419","126"
"3937300","YESHIVA COLLEGE OF THE NATION'S CAPITAL","SILVER SPRING","MD","Private 4 Year","16125","3"
"209500","ST. MARY'S COLLEGE OF MARYLAND","ST. MARYS CITY","MD","Public 4 Year","1345431","320"
"210700","STEVENSON UNIVERSITY","STEVENSON","MD","Private 4 Year","5165692","1234"
"3327300","NEW CREATIONS ACADEMY OF HAIR DSN","SUITLAND","MD","Proprietary 2 Year","859508","282"
"206700","WASHINGTON ADVENTIST UNIVERSITY","TAKOMA PARK","MD","Private 4 Year","1577580","360"
"2495000","ROBERT PAUL ACAD COSMTGY ARTS & SCI","TIMONIUM","MD","Proprietary 2 Year","171844","46"
"1031900","FORTIS INSTITUTE","TOWSON","MD","Proprietary 2 Year","11137274","3220"
"1041000","TESST COLLEGE OF TECHNOLOGY","TOWSON","MD","Proprietary 2 Year","936858","268"
"209900","TOWSON UNIVERSITY","TOWSON","MD","Public 4 Year","21806142","5384"
"3064900","AARON'S ACADEMY OF BEAUTY","WALDORF","MD","Proprietary 2 Year","51264","18"
"3100700","CARROLL COMMUNITY COLLEGE","WESTMINSTER","MD","Public 2 Year","2605227","892"
"210900","MCDANIEL COLLEGE","WESTMINSTER","MD","Private 4 Year","2288651","512"
"3148300","AMERICAN BEAUTY ACADEMY","WHEATON","MD","Proprietary 2 Year","955396","338"
"465000","CHESAPEAKE COLLEGE","WYE MILLS","MD","Public 2 Year","2965244","1030"
"2361300","LANDING SCHOOL OF BOATBUILDING & DESIGN","ARUNDEL","ME","Private 2 Year","62225","15"
"527600","CENTRAL MAINE COMMUNITY COLLEGE","AUBURN","ME","Public 2 Year","5974641","1700"
"4177400","CAPILO SCHOOL OF HAIR DESIGN","AUGUSTA","ME","Proprietary 2 Year","330035","90"
"676000","UNIVERSITY OF MAINE-AUGUSTA","AUGUSTA","ME","Public 4 Year","9904698","2772"
"520400","BEAL COLLEGE","BANGOR","ME","Proprietary 2 Year","1093169","364"
"527700","EASTERN MAINE COMMUNITY COLLEGE","BANGOR","ME","Public 2 Year","4592234","1249"
"204300","HUSSON UNIVERSITY","BANGOR","ME","Private 4 Year","4829380","1131"
"1138500","COLLEGE OF THE ATLANTIC","BAR HARBOR","ME","Private 4 Year","518796","124"
"205000","UNIVERSITY OF NEW ENGLAND","BIDDEFORD","ME","Private 4 Year","2302614","582"
"3612300","BIRTHWISE MIDWIFERY SCHOOL","BRIDGTON","ME","Proprietary 2 Year","72591","22"
"203800","BOWDOIN COLLEGE","BRUNSWICK","ME","Private 4 Year","1174263","268"
"923100","WASHINGTON COUNTY COMMUNITY COLLEGE","CALAIS","ME","Public 2 Year","1033542","254"
"204400","MAINE MARITIME ACADEMY","CASTINE","ME","Public 4 Year","1178362","281"
"982600","KENNEBEC VALLEY  COMMUNITY  COLLEGE","FAIRFIELD","ME","Public 2 Year","3615969","1057"
"204000","UNIVERSITY OF MAINE-FARMINGTON","FARMINGTON","ME","Public 4 Year","3727705","883"
"204100","UNIVERSITY OF MAINE-FORT KENT","FORT KENT","ME","Public 4 Year","1787149","455"
"203600","BATES COLLEGE","LEWISTON","ME","Private 4 Year","832193","198"
"630500","CENTRAL MAINE MEDICAL CENTER COLLEGE OF","LEWISTON","ME","Private 2 Year","356558","96"
"205500","UNIVERSITY OF MAINE-MACHIAS","MACHIAS","ME","Public 4 Year","1493670","351"
"205300","UNIVERSITY OF MAINE","ORONO","ME","Public 4 Year","12815436","3118"
"945900","EMPIRE BEAUTY SCHOOL","PORTLAND","ME","Proprietary 2 Year","4554733","1271"
"1167300","MAINE COLLEGE OF ART","PORTLAND","ME","Private 4 Year","663483","164"
"205400","UNIVERSITY OF SOUTHERN MAINE","PORTLAND","ME","Public 4 Year","9739987","2505"
"576000","NORTHERN MAINE COMMUNITY COLLEGE","PRESQUE ISLE","ME","Public 2 Year","1751063","465"
"203300","UNIVERSITY OF MAINE-PRESQUE ISLE","PRESQUE ISLE","ME","Public 4 Year","2003970","477"
"3429300","SEACOAST CAREER SCHOOLS","SANFORD","ME","Proprietary 2 Year","726643","234"
"4185100","NORTHEAST TECHNICAL INSTITUTE","SCARBOROUGH","ME","Proprietary 2 Year","1023083","330"
"458615","KAPLAN UNIVERSITY - PORTLAND","SOUTH PORTLAND","ME","Proprietary 4 Year","1073212","317"
"552500","SOUTHERN MAINE COMMUNITY  COLLEGE","SOUTH PORTLAND","ME","Public 2 Year","9883394","2904"
"205100","SAINT JOSEPH'S COLLEGE","STANDISH","ME","Private 4 Year","1581733","430"
"685800","UNITY COLLEGE","UNITY","ME","Private 4 Year","1149840","276"
"203900","COLBY COLLEGE","WATERVILLE","ME","Private 4 Year","815073","196"
"205200","THOMAS COLLEGE","WATERVILLE","ME","Private 4 Year","1837124","440"
"3122900","YORK COUNTY COMMUNITY COLLEGE","WELLS","ME","Public 2 Year","2490313","797"
"4214100","COSMOTECH SCHOOL OF COSMETOLOGY","WESTBROOK","ME","Proprietary 2 Year","122698","29"
"2104400","SPA TECH INSTITUTE","WESTBROOK","ME","Proprietary 2 Year","836921","307"
"3022400","COLLEGE OF THE MARSHALL ISLANDS","MAJURO","MH","Public 2 Year","4612769","1181"
"223400","ADRIAN COLLEGE","ADRIAN","MI","Private 4 Year","2755490","644"
"231600","SIENA HEIGHTS UNIVERSITY","ADRIAN","MI","Private 4 Year","3960320","1162"
"223500","ALBION COLLEGE","ALBION","MI","Private 4 Year","1716552","396"
"226800","GRAND VALLEY STATE UNIVERSITY","ALLENDALE","MI","Public 4 Year","28766869","7242"
"223600","ALMA COLLEGE","ALMA","MI","Private 4 Year","1678458","407"
"223700","ALPENA COMMUNITY COLLEGE","ALPENA","MI","Public 4 Year","2550128","702"
"3976500","ANN ARBOR INSTITUTE OF MASSAGE THERAPY","ANN ARBOR","MI","Proprietary 2 Year","17456","8"
"232500","UNIVERSITY OF MICHIGAN - ANN ARBOR","ANN ARBOR","MI","Public 4 Year","19149623","4588"
"232800","WASHTENAW COMMUNITY COLLEGE","ANN ARBOR","MI","Public 2 Year","14504988","4742"
"230304","OAKLAND COMMUNITY COLLEGE - AUBURN HILLS","AUBURN HILLS","MI","Public 2 Year","6250644","1997"
"4164700","KEWEENAW BAY OJIBWA COMMUNITY COLLEGE","BARAGA","MI","Public 2 Year","275694","81"
"227600","KELLOGG COMMUNITY COLLEGE","BATTLE CREEK","MI","Public 2 Year","7851596","2581"
"4094300","ROBERT B. MILLER COLLEGE (THE)","BATTLE CREEK","MI","Private 4 Year","227693","85"
"4138400","SALON SPA ACADEMY '(THE)'","BATTLE CREEK","MI","Proprietary 2 Year","192548","51"
"1229100","WRIGHT BEAUTY ACADEMY","BATTLE CREEK","MI","Proprietary 2 Year","208816","59"
"2285700","BAYSHIRE BEAUTY ACADEMY","BAY CITY","MI","Proprietary 2 Year","275995","97"
"227700","LAKE MICHIGAN COLLEGE","BENTON HARBOR","MI","Public 2 Year","5716714","1717"
"223800","ANDREWS UNIVERSITY","BERRIEN SPRINGS","MI","Private 4 Year","2185184","510"
"226000","FERRIS STATE UNIVERSITY","BIG RAPIDS","MI","Public 4 Year","22751294","5665"
"230300","OAKLAND COMMUNITY COLLEGE","BLOOMFIELD HILLS","MI","Public 2 Year","3468488","1144"
"4211200","BRIGHTON INSTITUTE OF COSMETOLOGY","BRIGHTON","MI","Proprietary 2 Year","50322","16"
"2339700","ROSS MEDICAL EDUCATION CENTER","BRIGHTON","MI","Proprietary 2 Year","5233390","1337"
"3066600","BAY MILLS COMMUNITY COLLEGE","BRIMLEY","MI","Public 2 Year","997030","270"
"2060300","MICHIGAN INSTITUTE OF AERONAUTICS","CANTON","MI","Proprietary 2 Year","2212661","581"
"226300","GLEN OAKS COMMUNITY COLLEGE","CENTREVILLE","MI","Public 2 Year","1447581","447"
"4121100","GALLERY COLLEGE OF BEAUTY (THE)","CLINTON TOWNSHIP","MI","Proprietary 2 Year","212810","76"
"3110300","THE SCHOOL OF CREATIVE HAIR DESIGN","COLDWATER","MI","Proprietary 2 Year","363907","91"
"227000","HENRY FORD COMMUNITY COLLEGE","DEARBORN","MI","Public 4 Year","27686241","7888"
"232600","UNIVERSITY OF MICHIGAN-DEARBORN","DEARBORN","MI","Public 4 Year","12575976","3083"
"4231800","PRINCESS BEAUTY SCHOOL","DEARBORN HEIGHTS","MI","Proprietary 2 Year","72540","17"
"677100","COLLEGE FOR CREATIVE STUDIES","DETROIT","MI","Private 4 Year","1989610","499"
"228400","MARYGROVE COLLEGE","DETROIT","MI","Private 4 Year","1919286","458"
"2361500","MICHIGAN BARBER COLLEGE","DETROIT","MI","Private 2 Year","697167","157"
"4014300","P&A SCHOLARS BEAUTY SCHOOL","DETROIT","MI","Proprietary 2 Year","906236","249"
"231300","SACRED HEART MAJOR SEMINARY","DETROIT","MI","Private 4 Year","103632","32"
"232300","UNIVERSITY OF DETROIT MERCY","DETROIT","MI","Private 4 Year","3248615","816"
"923000","WAYNE COUNTY COMMUNITY CLG-DISTRICT","DETROIT","MI","Public 2 Year","36239341","11215"
"232900","WAYNE STATE UNIVERSITY","DETROIT","MI","Public 4 Year","33222649","8260"
"231700","SOUTHWESTERN MICHIGAN COLLEGE","DOWAGIAC","MI","Public 2 Year","4131134","1123"
"2588200","DOUGLAS J AVEDA INSTITUTE","EAST LANSING","MI","Proprietary 2 Year","2115194","595"
"229000","MICHIGAN STATE UNIVERSITY","EAST LANSING","MI","Public 4 Year","39150341","9003"
"4184700","PROTEGE ACADEMY","EAST LANSING","MI","Proprietary 2 Year","379713","107"
"224000","BAY DE NOC COMMUNITY COLLEGE","ESCANABA","MI","Public 2 Year","2957953","910"
"230301","OAKLAND COMMUNITY COLLEGE - ORCHARD RIDG","FARMINGTON HILLS","MI","Public 2 Year","3980083","1234"
"467300","BAKER COLLEGE - FLINT","FLINT","MI","Private 4 Year","48560964","15950"
"226100","CHARLES STEWART MOTT COMMUNITY CLG","FLINT","MI","Public 2 Year","16297820","5147"
"4055300","CREATIVE HAIR SCHOOL OF COSMETOLOGY","FLINT","MI","Proprietary 2 Year","30983","8"
"1109800","FLINT INSTITUTE OF BARBERING","FLINT","MI","Proprietary 2 Year","276770","62"
"226200","KETTERING UNIVERSITY","FLINT","MI","Private 4 Year","1867419","460"
"2099700","ROSS MEDICAL EDUCATION CENTER","FLINT","MI","Proprietary 2 Year","5306772","1377"
"232700","UNIVERSITY OF MICHIGAN-FLINT","FLINT","MI","Public 4 Year","11395450","2932"
"3090000","SHARP'S ACADEMY OF HAIRSTYLING","GRAND BLANC","MI","Proprietary 2 Year","135834","39"
"223900","AQUINAS COLLEGE","GRAND RAPIDS","MI","Private 4 Year","2136486","550"
"224100","CALVIN COLLEGE","GRAND RAPIDS","MI","Private 4 Year","3533769","883"
"4163300","COMPASS COLLEGE OF CINEMATIC ARTS","GRAND RAPIDS","MI","Private 4 Year","221572","62"
"226600","CORNERSTONE UNIVERSITY","GRAND RAPIDS","MI","Private 4 Year","3310013","916"
"224900","DAVENPORT UNIVERSITY","GRAND RAPIDS","MI","Private 4 Year","10549185","3288"
"817800","EMPIRE BEAUTY SCHOOL","GRAND RAPIDS","MI","Proprietary 2 Year","5103131","1522"
"226500","GRACE BIBLE COLLEGE","GRAND RAPIDS","MI","Private 4 Year","2664871","732"
"226700","GRAND RAPIDS COMMUNITY COLLEGE","GRAND RAPIDS","MI","Public 2 Year","18038362","6059"
"4140900","INTERNATIONAL COSMETOLOGY ACADEMY","GRAND RAPIDS","MI","Proprietary 2 Year","184261","44"
"231100","KUYPER COLLEGE","GRAND RAPIDS","MI","Private 4 Year","413665","101"
"232200","FINLANDIA UNIVERSITY","HANCOCK","MI","Private 4 Year","1272657","311"
"676800","MID MICHIGAN COMMUNITY COLLEGE","HARRISON","MI","Public 2 Year","6677981","2089"
"2595700","HILLSDALE BEAUTY COLLEGE","HILLSDALE","MI","Proprietary 2 Year","90947","28"
"227300","HOPE COLLEGE","HOLLAND","MI","Private 4 Year","2506046","633"
"229200","MICHIGAN TECHNOLOGICAL UNIV","HOUGHTON","MI","Public 4 Year","5711995","1430"
"3109700","HOUGHTON LAKE INST OF COSMETOLOGY","HOUGHTON LAKE","MI","Proprietary 2 Year","152902","44"
"224600","CLEARY UNIVERSITY","HOWELL","MI","Private 4 Year","594012","187"
"4207000","SCHOOL OF MISSIONARY AVIATION TECHNOLOGY","IONIA","MI","Private 2 Year","78837","22"
"226400","GOGEBIC COMMUNITY COLLEGE","IRONWOOD","MI","Public 2 Year","1642433","452"
"227400","JACKSON COMMUNITY COLLEGE","JACKSON","MI","Public 4 Year","10404548","3063"
"227500","KALAMAZOO COLLEGE","KALAMAZOO","MI","Private 4 Year","1270242","288"
"694900","KALAMAZOO VALLEY COMMUNITY COLLEGE","KALAMAZOO","MI","Public 2 Year","11831741","3840"
"2491000","WEST MI COLG OF BARBERING & BEAUTY","KALAMAZOO","MI","Proprietary 2 Year","165885","47"
"233000","WESTERN MICHIGAN UNIVERSITY","KALAMAZOO","MI","Public 4 Year","28063959","6853"
"4230500","EXCEL ACADEMIES OF COSMETOLOGY","KENTWOOD","MI","Proprietary 2 Year","125532","30"
"3915300","CAREER QUEST LEARNING CENTER","LANSING","MI","Proprietary 2 Year","3111629","856"
"4230400","EXCEL ACADEMIES OF COSMETOLOGY","LANSING","MI","Proprietary 2 Year","156276","42"
"226900","GREAT LAKES CHRISTIAN COLLEGE","LANSING","MI","Private 4 Year","327984","92"
"227800","LANSING COMMUNITY COLLEGE","LANSING","MI","Public 2 Year","19334662","6126"
"2533600","ROSS MEDICAL EDUCATION CENTER","LANSING","MI","Proprietary 2 Year","3854474","1012"
"4158400","L'ESPRIT ACADEMY","LIVONIA","MI","Proprietary 2 Year","409431","119"
"228200","MADONNA UNIVERSITY","LIVONIA","MI","Private 4 Year","3796275","1011"
"231500","SCHOOLCRAFT COLLEGE","LIVONIA","MI","Public 4 Year","13997058","4557"
"469202","DORSEY SCHOOL OF BUSINESS","MADISON HEIGHTS","MI","Proprietary 2 Year","1905085","571"
"230100","NORTHERN MICHIGAN UNIVERSITY","MARQUETTE","MI","Public 4 Year","11602723","2841"
"3704300","BLUE WATER COLLEGE OF COSMETOLOGY","MARYSVILLE","MI","Proprietary 2 Year","38002","11"
"407200","NORTHWOOD UNIVERSITY","MIDLAND","MI","Private 4 Year","4313014","1214"
"2324500","MICHIGAN COLLEGE OF BEAUTY","MONROE","MI","Proprietary 2 Year","318499","95"
"229400","MONROE COUNTY COMMUNITY CLG","MONROE","MI","Public 2 Year","3551750","1185"
"224300","CENTRAL MICHIGAN UNIVERSITY","MOUNT PLEASANT","MI","Public 4 Year","26836051","6742"
"1321800","M J MURPHY BTY CLG MT PLEASANT","MOUNT PLEASANT","MI","Proprietary 2 Year","241477","65"
"3772300","SAGINAW CHIPPEWA TRIBAL COLLEGE","MOUNT PLEASANT","MI","Public 2 Year","278870","72"
"229700","MUSKEGON COMMUNITY COLLEGE","MUSKEGON","MI","Public 2 Year","5530766","1876"
"4006300","NUVO COLLEGE OF COSMETOLOGY","NORTON SHORES","MI","Proprietary 2 Year","134121","41"
"3284300","MICHIGAN JEWISH INSTITUTE","OAK PARK","MI","Private 4 Year","308366","108"
"2363800","YESHIVA GEDOLAH OF GREATER DETROIT","OAK PARK","MI","Private 4 Year","160167","36"
"230800","OLIVET COLLEGE","OLIVET","MI","Private 4 Year","1935740","460"
"229900","NORTH CENTRAL MICHIGAN COLLEGE","PETOSKEY","MI","Public 2 Year","3003046","962"
"2618400","MICHIGAN CAREER & TECHNICAL INST","PLAINWELL","MI","Public 2 Year","354200","113"
"3968300","LAKEWOOD SCHOOL OF THERAPEUTIC MASSAGE","PORT HURON","MI","Proprietary 2 Year","89896","26"
"3907300","PAUL MITCHELL THE SCHOOL GREAT LAKES","PORT HURON","MI","Proprietary 2 Year","643269","174"
"231000","ST. CLAIR COUNTY COMMUNITY COLLEGE","PORT HURON","MI","Public 2 Year","4570592","1405"
"1047000","KALAMAZOO BEAUTY ACADEMY","PORTAGE","MI","Proprietary 2 Year","25816","10"
"3005700","DETROIT BUSINESS INST. DOWNRIVER","RIVERVIEW","MI","Proprietary 2 Year","246717","72"
"230700","OAKLAND UNIVERSITY","ROCHESTER","MI","Public 4 Year","21114401","5417"
"228800","ROCHESTER COLLEGE","ROCHESTER HILLS","MI","Private 4 Year","1902604","497"
"717100","KIRTLAND COMMUNITY COLLEGE","ROSCOMMON","MI","Public 2 Year","2879077","957"
"469204","DORSEY SCHOOL OF BUSINESS","ROSEVILLE","MI","Proprietary 2 Year","2393974","774"
"1082700","DAVID PRESSLEY PROF SCH OF COSMTLGY","ROYAL OAK","MI","Proprietary 2 Year","681948","185"
"230302","OAKLAND COMMUNITY COLLEGE - ROYAL OAK CA","ROYAL OAK","MI","Public 2 Year","5395509","1717"
"3815300","IN SESSION-ARTS OF COSMETOLOGY BEAU","SAGINAW","MI","Proprietary 2 Year","366663","94"
